824	 6.1	 1.8	 2.5
825	 4.1	 3.1	 6.3
826	 1.0	 8.6	 9.4
827	 9.4	 1.7	 3.5
828	 8.3	 5.8	 0.0
829	 3.7	 5.3	 1.5
830	 1.3	 1.7	 1.4
831	 9.8	 8.0	 0.0
832	 4.1	 0.6	 6.4
833	 3.5	 3.8	 2.3
834	 3.1	 5.2	 4.2
835	 0.9	 4.5	 2.5
836	 2.4	 5.6	 6.3
837	 7.1	 0.2	 8.0
838	 0.6	 8.5	 9.1
839	 8.9	 7.4	 0.0
840	 5.6	 8.8	 0.0
841	 7.0	 3.8	 4.1
842	 0.2	 7.9	 4.8
843	 1.8	 6.6	 3.8
844	 4.2	 5.0	 4.2
845	 8.4	 5.9	 0.0
846	 6.1	 3.5	 9.6
847	 2.4	 0.6	 9.8
848	 5.6	 1.3	 3.5
849	 4.7	 5.4	 6.2
850	 4.4	 1.0	 0.2
851	 5.7	 3.2	 4.0
852	 5.1	 8.6	 7.1
853	 9.9	 0.4	 8.9
854	 8.9	 4.6	 3.9
855	 8.4	 8.2	 0.0
856	 7.2	 4.3	 8.6
857	 6.8	 1.9	 9.2
858	 1.8	 7.6	 5.7
859	 5.3	 7.5	 6.3
860	 1.5	 1.9	 2.5
861	 6.9	 7.7	 0.0
862	 0.9	 8.0	 9.5
863	 3.2	 3.1	 0.0
864	 2.2	 2.0	 4.6
865	 1.3	 5.6	 2.9
866	 6.4	 2.8	 2.4
867	 5.0	 4.8	 4.4
868	 9.4	 1.8	 7.2
869	 0.4	 7.2	 4.7
870	 6.7	 3.9	 1.9
871	 9.3	 0.9	 4.8
872	 5.4	 7.0	 2.8
873	 5.0	 5.5	 5.9
874	 5.0	 2.9	 3.1
875	 4.8	 4.2	 8.8
876	 7.7	 0.6	 6.8
877	 5.4	 0.8	 6.9
878	 9.8	 0.3	 8.7
879	 7.0	 0.7	 1.1
880	 6.9	 2.6	 0.3
881	 4.0	 7.1	 6.4
882	 8.8	 2.6	 8.6
883	 1.6	 7.6	 4.1
884	 2.7	 7.8	 2.2
885	 5.9	 2.6	 6.5
886	 9.9	 0.4	 2.3
887	 6.7	 5.8	 3.2
888	 8.8	 0.8	 8.7
889	 7.6	 3.0	 9.4
890	 3.9	 5.1	 7.2
891	 4.2	 9.2	 4.4
892	 0.6	 8.0	 2.2
893	 9.3	 4.9	 0.0
894	 8.6	 2.8	 7.6
895	 0.9	 8.7	 0.2
896	 2.6	 3.8	 5.8
897	 4.9	 5.8	 6.8
898	 8.1	 4.6	 2.8
899	 2.0	 7.4	 5.8
900	 1.4	 1.4	 6.2
901	 3.9	 5.6	 5.4
902	 3.5	 1.5	 3.4
903	 5.7	 6.0	 3.5
904	 0.7	 4.6	 6.4
905	 8.3	 5.5	 0.3
906	 3.7	 3.3	 4.2
907	 4.8	 8.3	 0.0
908	 6.8	 1.6	 4.6
909	 4.9	 3.7	 2.1
910	 5.9	 0.3	 8.7
911	 2.1	 4.2	 4.3
912	 7.5	 7.7	 0.0
913	 6.2	 8.6	 0.0
914	 9.7	 9.3	 0.0
915	 6.1	 2.8	 2.4
916	 1.7	 6.6	 5.8
917	 5.9	 6.6	 9.3
918	 5.9	 8.6	 0.0
919	 5.7	 3.5	 4.6
920	 3.0	 9.5	 0.2
921	 1.7	 1.6	 9.6
922	 1.3	 9.2	 7.4
923	 2.3	 0.6	 6.0
924	 9.4	 0.3	 0.6
925	 6.3	 1.7	 3.4
926	 3.9	 3.4	 5.2
927	 4.9	 9.3	 0.0
928	 4.2	 0.4	 0.5
929	 0.4	 1.3	 9.2
930	 0.2	 4.4	 8.7
931	 0.4	 6.1	 5.6
932	 0.1	 2.6	 4.8
933	 2.7	 5.0	 5.4
934	 3.9	 9.6	 0.9
935	 4.5	 1.1	 2.6
936	 8.0	 0.2	 1.2
937	 3.2	 5.2	 5.7
938	 0.3	 4.6	 6.1
939	 6.0	 5.0	 2.7
940	 5.2	 5.3	 7.1
941	 4.0	 5.7	 8.4
942	 4.8	 1.0	 1.1
943	 4.8	 3.7	 1.3
944	 5.4	 7.7	 6.1
945	 6.3	 7.4	 2.4
946	 4.2	 5.4	 2.6
947	 5.4	 3.9	 7.8
948	 6.4	 4.2	 2.5
949	 7.7	 0.2	 2.7
950	 0.4	 5.4	 8.0
951	 7.5	 4.6	 9.0
952	 6.0	 9.4	 0.0
953	 2.3	 4.2	 9.0
954	 8.8	 9.6	 0.0
955	 4.9	 1.2	 9.3
956	 2.5	 5.4	 4.8
957	 5.1	 6.0	 8.7
958	 8.2	 2.4	 2.9
959	 5.9	 0.2	 8.3
960	 8.6	 0.6	 3.7
961	 6.7	 3.4	 3.6
962	 0.9	 4.6	 3.0
963	 0.9	 6.9	 2.5
964	 5.1	 5.7	 7.3
965	 7.0	 5.8	 8.5
966	 6.4	 8.3	 0.0
967	 6.4	 8.6	 0.0
968	 0.3	 6.8	 7.6
969	 3.2	 2.7	 3.0
970	 6.7	 6.6	 3.7
971	 0.4	 3.3	 7.1
972	 9.2	 9.4	 0.0
973	 7.5	 5.5	 3.8
974	 0.0	 0.7	 4.7
975	 7.3	 7.7	 0.0
976	 5.9	 9.3	 0.0
977	 5.0	 5.7	 7.8
978	 0.2	 6.0	 4.7
979	 3.1	 4.4	 2.6
980	 6.1	 1.1	 9.2
981	 9.8	 6.8	 0.0
982	 2.1	 6.0	 7.1
983	 9.0	 8.7	 0.0
984	 8.0	 8.7	 0.0
985	 7.9	 1.3	 6.3
986	 3.6	 2.4	 0.9
987	 2.8	 7.4	 6.6
988	 5.9	 2.9	 2.7
989	 5.8	 6.0	 7.1
990	 8.4	 7.3	 0.0
991	 2.9	 2.4	 0.3
992	 5.8	 4.5	 1.5
993	 8.2	 8.8	 0.0
994	 6.1	 6.8	 4.2
995	 4.7	 0.0	 5.5
996	 6.2	 3.6	 3.1
997	 7.1	 1.7	 5.8
998	 3.8	 7.6	 8.7
999	 1.7	 3.4	 9.9
1000	 4.0	 7.0	 7.2
